module,container,tag,quantity,uncertainty,confidence,citation,doi,url,accessed,tier,basis
ae.physics.psd,enum,SOURCED,12.3 kilowatt_hour / metric_ton,"uniform(low=0.95, high=1.05) (relative to nominal)",medium,"Arellano-Pina R., Sanchez-Ramirez E., Perez-Garibay R. et al. 2023, Bond's work index estimation using non-standard ball mills, Physicochemical Problems of Mineral Processing 59(6):172458",10.37190/ppmp/172458,,2026-09-16,1,"Table 2, Ore A, standard Bond procedure in the 30.5 cm Bond ball mill. Ore A is a quartz plus aluminosilicate assemblage from Zacatecas, Mexico (28.75 wt% Si), not a quartz concentrate. Relative uncertainty of plus or minus 5 percent reflects the 3.8 to 5.3 percent spread the same paper reports between its standard and reduced procedures. UNIFORM, not normal: the spread is the gap between two named procedures, which bounds the value rather than describing a sampling distribution around it, and the paper reports no replicate scatter that would justify a Gaussian. This call was originally written against Distribution.relative(0.05), which left the shape implicit; that constructor was split into relative_normal and relative_uniform precisely so the shape has to be stated, because the implicit version also misread an absolute zero-mean normal as a relative one."
ae.physics.psd,enum,SOURCED,[90.0 400.0] kilojoule / mole,point,medium,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Stated in the abstract as activation energies ranging from approximately 90 kJ/mol for Na+ to 400 kJ/mol for Ti4+ for solid-state diffusion through the SiO2 lattice. The full text, which would give per-element prefactors, was not retrievable (mdpi.com returned HTTP 403 from this sandbox)."
ae.physics.psd,enum,ASSUMED,[1e-10 0.0001] meter ** 2 / second,point,low,,,,,,"Estimate, not a measurement: pre-exponential factors for cation diffusion in silicate minerals are commonly reported within about 1e-10 to 1e-4 m^2/s. Used as a SWEEP so that any conclusion drawn is checked at both ends rather than resting on a chosen value. A measured prefactor for Al requires Pankrath 1994 (doi 10.1127/ejm/6/4/0435), unreachable from this sandbox."
ae.physics.psd,enum,SOURCED,0.625 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,one-size spheres packed in an orthorhombic arrangement with a density 62.5 percent of theoretical density
ae.physics.psd,enum,SOURCED,0.6366 dimensionless,point,high,"Scott, G.D. and Kilgour, D.M. 1969, The density of random close packing of spheres, Journal of Physics D: Applied Physics 2:863-866",10.1088/0022-3727/2/6/311,,2026-09-16,1,"random close packing density of equal spheres, the poured-and-tapped limit commonly quoted as 0.6366"
ae.physics.psd,enum,SOURCED,2.5 dimensionless,point,high,"Krieger, I.M. and Dougherty, T.J. 1959, A Mechanism for Non-Newtonian Flow in Suspensions of Rigid Spheres, Transactions of the Society of Rheology 3:137-152",10.1122/1.548848,,2026-09-16,1,"hard-sphere intrinsic viscosity of 5/2, the Einstein coefficient assumed in the Krieger-Dougherty derivation"
ae.physics.psd,enum,SOURCED,7.0 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,forming of high-density multicomponent packings requires at least a sevenfold difference between sphere sizes of the individual components
ae.physics.reagents,enum,ASSUMED,85.0 joule / kelvin / mole,point,low,,,,,,"Trouton's rule, the empirical observation that the entropy of vaporization of many liquids at their normal boiling point clusters near 85 J/(mol K). An approximation, not a measurement, and known to be poor for associated vapours (AlCl3 is dimeric as Al2Cl6) and for ionic melts (NaCl, KCl, LiCl). Used only where a measured enthalpy of vaporization could not be sourced, and every value so derived is flagged in CHLORIDES."
ae.physics.reagents,enum,SOURCED,1.0 dimensionless,point,high,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Liu et al. 2026 abstract: 'carbonaceous reductants are indispensable for enabling spontaneous chlorination of substitutional impurities such as Ti, Al, and B, while alkali metals including Na, K, and Li can be effectively removed under HCl atmosphere at moderate temperatures'. Encoded as the rule that Ti, Al and B are thermodynamically blocked when no reductant is present."
ae.physics.reagents,enum,SOURCED,12.3 kilowatt_hour / metric_ton,"uniform(low=0.95, high=1.05) (relative to nominal)",medium,"Arellano-Pina R., Sanchez-Ramirez E., Perez-Garibay R. et al. 2023, Bond's work index estimation using non-standard ball mills, Physicochemical Problems of Mineral Processing 59(6):172458",10.37190/ppmp/172458,,2026-09-16,1,"Table 2, Ore A, standard Bond procedure in the 30.5 cm Bond ball mill. Ore A is a quartz plus aluminosilicate assemblage from Zacatecas, Mexico (28.75 wt% Si), not a quartz concentrate. Relative uncertainty of plus or minus 5 percent reflects the 3.8 to 5.3 percent spread the same paper reports between its standard and reduced procedures. UNIFORM, not normal: the spread is the gap between two named procedures, which bounds the value rather than describing a sampling distribution around it, and the paper reports no replicate scatter that would justify a Gaussian. This call was originally written against Distribution.relative(0.05), which left the shape implicit; that constructor was split into relative_normal and relative_uniform precisely so the shape has to be stated, because the implicit version also misread an absolute zero-mean normal as a relative one."
ae.physics.reagents,enum,SOURCED,[90.0 400.0] kilojoule / mole,point,medium,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Stated in the abstract as activation energies ranging from approximately 90 kJ/mol for Na+ to 400 kJ/mol for Ti4+ for solid-state diffusion through the SiO2 lattice. The full text, which would give per-element prefactors, was not retrievable (mdpi.com returned HTTP 403 from this sandbox)."
ae.physics.reagents,enum,ASSUMED,[1e-10 0.0001] meter ** 2 / second,point,low,,,,,,"Estimate, not a measurement: pre-exponential factors for cation diffusion in silicate minerals are commonly reported within about 1e-10 to 1e-4 m^2/s. Used as a SWEEP so that any conclusion drawn is checked at both ends rather than resting on a chosen value. A measured prefactor for Al requires Pankrath 1994 (doi 10.1127/ejm/6/4/0435), unreachable from this sandbox."
ae.physics.reagents,enum,SOURCED,0.625 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,one-size spheres packed in an orthorhombic arrangement with a density 62.5 percent of theoretical density
ae.physics.reagents,enum,SOURCED,0.6366 dimensionless,point,high,"Scott, G.D. and Kilgour, D.M. 1969, The density of random close packing of spheres, Journal of Physics D: Applied Physics 2:863-866",10.1088/0022-3727/2/6/311,,2026-09-16,1,"random close packing density of equal spheres, the poured-and-tapped limit commonly quoted as 0.6366"
ae.physics.reagents,enum,SOURCED,2.5 dimensionless,point,high,"Krieger, I.M. and Dougherty, T.J. 1959, A Mechanism for Non-Newtonian Flow in Suspensions of Rigid Spheres, Transactions of the Society of Rheology 3:137-152",10.1122/1.548848,,2026-09-16,1,"hard-sphere intrinsic viscosity of 5/2, the Einstein coefficient assumed in the Krieger-Dougherty derivation"
ae.physics.reagents,enum,SOURCED,7.0 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,forming of high-density multicomponent packings requires at least a sevenfold difference between sphere sizes of the individual components
ae.physics.separation,enum,ASSUMED,85.0 joule / kelvin / mole,point,low,,,,,,"Trouton's rule, the empirical observation that the entropy of vaporization of many liquids at their normal boiling point clusters near 85 J/(mol K). An approximation, not a measurement, and known to be poor for associated vapours (AlCl3 is dimeric as Al2Cl6) and for ionic melts (NaCl, KCl, LiCl). Used only where a measured enthalpy of vaporization could not be sourced, and every value so derived is flagged in CHLORIDES."
ae.physics.separation,enum,SOURCED,1.0 dimensionless,point,high,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Liu et al. 2026 abstract: 'carbonaceous reductants are indispensable for enabling spontaneous chlorination of substitutional impurities such as Ti, Al, and B, while alkali metals including Na, K, and Li can be effectively removed under HCl atmosphere at moderate temperatures'. Encoded as the rule that Ti, Al and B are thermodynamically blocked when no reductant is present."
ae.physics.separation,enum,SOURCED,12.3 kilowatt_hour / metric_ton,"uniform(low=0.95, high=1.05) (relative to nominal)",medium,"Arellano-Pina R., Sanchez-Ramirez E., Perez-Garibay R. et al. 2023, Bond's work index estimation using non-standard ball mills, Physicochemical Problems of Mineral Processing 59(6):172458",10.37190/ppmp/172458,,2026-09-16,1,"Table 2, Ore A, standard Bond procedure in the 30.5 cm Bond ball mill. Ore A is a quartz plus aluminosilicate assemblage from Zacatecas, Mexico (28.75 wt% Si), not a quartz concentrate. Relative uncertainty of plus or minus 5 percent reflects the 3.8 to 5.3 percent spread the same paper reports between its standard and reduced procedures. UNIFORM, not normal: the spread is the gap between two named procedures, which bounds the value rather than describing a sampling distribution around it, and the paper reports no replicate scatter that would justify a Gaussian. This call was originally written against Distribution.relative(0.05), which left the shape implicit; that constructor was split into relative_normal and relative_uniform precisely so the shape has to be stated, because the implicit version also misread an absolute zero-mean normal as a relative one."
ae.physics.separation,enum,SOURCED,[90.0 400.0] kilojoule / mole,point,medium,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Stated in the abstract as activation energies ranging from approximately 90 kJ/mol for Na+ to 400 kJ/mol for Ti4+ for solid-state diffusion through the SiO2 lattice. The full text, which would give per-element prefactors, was not retrievable (mdpi.com returned HTTP 403 from this sandbox)."
ae.physics.separation,enum,ASSUMED,[1e-10 0.0001] meter ** 2 / second,point,low,,,,,,"Estimate, not a measurement: pre-exponential factors for cation diffusion in silicate minerals are commonly reported within about 1e-10 to 1e-4 m^2/s. Used as a SWEEP so that any conclusion drawn is checked at both ends rather than resting on a chosen value. A measured prefactor for Al requires Pankrath 1994 (doi 10.1127/ejm/6/4/0435), unreachable from this sandbox."
ae.physics.separation,enum,SOURCED,0.625 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,one-size spheres packed in an orthorhombic arrangement with a density 62.5 percent of theoretical density
ae.physics.separation,enum,SOURCED,0.6366 dimensionless,point,high,"Scott, G.D. and Kilgour, D.M. 1969, The density of random close packing of spheres, Journal of Physics D: Applied Physics 2:863-866",10.1088/0022-3727/2/6/311,,2026-09-16,1,"random close packing density of equal spheres, the poured-and-tapped limit commonly quoted as 0.6366"
ae.physics.separation,enum,SOURCED,2.5 dimensionless,point,high,"Krieger, I.M. and Dougherty, T.J. 1959, A Mechanism for Non-Newtonian Flow in Suspensions of Rigid Spheres, Transactions of the Society of Rheology 3:137-152",10.1122/1.548848,,2026-09-16,1,"hard-sphere intrinsic viscosity of 5/2, the Einstein coefficient assumed in the Krieger-Dougherty derivation"
ae.physics.separation,enum,SOURCED,7.0 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,forming of high-density multicomponent packings requires at least a sevenfold difference between sphere sizes of the individual components
ae.physics.separation,enum,ASSUMED,2.0 dimensionless,"uniform(low=1.0, high=3.0)",low,,,,,,"ESTIMATE from first-principles force scaling, not a measurement. The magnetic force on a linear paramagnetic particle in a fixed matrix geometry scales as B times grad B, and in a matrix whose field gradient is itself proportional to the applied field this gives a B-squared dependence, hence n_B = 2. Bracketed 1 to 3 because real HGMS capture also depends on slurry velocity, matrix wire diameter, particle size and matrix loading, and saturates at high field where the exponent falls below 2. Must be fitted from a field sweep on the actual feed before any WHIMS sizing."
ae.physics.separation,WHIMS_FIELD_EXPONENT,ASSUMED,2.0 dimensionless,"uniform(low=1.0, high=3.0)",low,,,,,,"ESTIMATE from first-principles force scaling, not a measurement. The magnetic force on a linear paramagnetic particle in a fixed matrix geometry scales as B times grad B, and in a matrix whose field gradient is itself proportional to the applied field this gives a B-squared dependence, hence n_B = 2. Bracketed 1 to 3 because real HGMS capture also depends on slurry velocity, matrix wire diameter, particle size and matrix loading, and saturates at high field where the exponent falls below 2. Must be fitted from a field sweep on the actual feed before any WHIMS sizing."
ae.physics.thermal,QUARTZ_LANDAU,SOURCED,847.0 kelvin,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter Tc_0 (quartz)
ae.physics.thermal,QUARTZ_LANDAU,SOURCED,4.95 joule / kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter S_D (quartz)
ae.physics.thermal,QUARTZ_LANDAU,SOURCED,1.188e-06 meter ** 3 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter V_D (quartz)
ae.physics.thermal,QUARTZ_LANDAU,SOURCED,2.269e-05 meter ** 3 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter V_0 (quartz)
ae.physics.thermal,QUARTZ_LANDAU,SOURCED,100000.0 pascal,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter P_0 (reference pressure)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,92.9 joule / kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[0] (q)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-0.000642 joule / kelvin ** 2 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[1] (q)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-714900.0 joule * kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[2] (q)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-716.1 joule / kelvin ** 0.5 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[3] (q)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,847.0 kelvin,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter Tc_0 (quartz)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,4.95 joule / kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter S_D (quartz)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,1.188e-06 meter ** 3 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter V_D (quartz)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,2.269e-05 meter ** 3 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter V_0 (quartz)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,100000.0 pascal,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,ds62 endmember parameter P_0 (reference pressure)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,74.9 joule / kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[0] (trd)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.0031 joule / kelvin ** 2 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[1] (trd)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-1174000.0 joule * kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[2] (trd)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-236.7 joule / kelvin ** 0.5 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[3] (trd)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,72.7 joule / kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[0] (crst)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.001304 joule / kelvin ** 2 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[1] (crst)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,-4129000.0 joule * kelvin / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[2] (crst)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.0 joule / kelvin ** 0.5 / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter Cp[3] (crst)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,82.5 joule / kelvin / mole,point,high,"Holland, T.J.B., Green, E.C.R. and Powell, R. 2018, Melting of Peridotites through to Granites: A Simple Thermodynamic Model in the System KNCFMASHTOCr, Journal of Petrology 59:881-900 (dataset ds633)",10.1093/petrology/egy048,,2026-09-16,1,dataset endmember parameter Cp[0] (qL)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.0 joule / kelvin ** 2 / mole,point,high,"Holland, T.J.B., Green, E.C.R. and Powell, R. 2018, Melting of Peridotites through to Granites: A Simple Thermodynamic Model in the System KNCFMASHTOCr, Journal of Petrology 59:881-900 (dataset ds633)",10.1093/petrology/egy048,,2026-09-16,1,dataset endmember parameter Cp[1] (qL)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.0 joule * kelvin / mole,point,high,"Holland, T.J.B., Green, E.C.R. and Powell, R. 2018, Melting of Peridotites through to Granites: A Simple Thermodynamic Model in the System KNCFMASHTOCr, Journal of Petrology 59:881-900 (dataset ds633)",10.1093/petrology/egy048,,2026-09-16,1,dataset endmember parameter Cp[2] (qL)
ae.physics.thermal,CP_COEFFICIENTS,SOURCED,0.0 joule / kelvin ** 0.5 / mole,point,high,"Holland, T.J.B., Green, E.C.R. and Powell, R. 2018, Melting of Peridotites through to Granites: A Simple Thermodynamic Model in the System KNCFMASHTOCr, Journal of Petrology 59:881-900 (dataset ds633)",10.1093/petrology/egy048,,2026-09-16,1,dataset endmember parameter Cp[3] (qL)
ae.physics.thermal,FORMATION_ENTHALPY,SOURCED,-910720.0 joule / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter H_0 (q)
ae.physics.thermal,FORMATION_ENTHALPY,SOURCED,-907110.0 joule / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter H_0 (trd)
ae.physics.thermal,FORMATION_ENTHALPY,SOURCED,-904270.0 joule / mole,point,high,"Holland, T.J.B. and Powell, R. 2011, An improved and extended internally consistent thermodynamic dataset for phases of petrological interest, involving a new equation of state for solids, Journal of Metamorphic Geology 29:333-383 (dataset ds62)",10.1111/j.1525-1314.2010.00923.x,,2026-09-16,1,dataset endmember parameter H_0 (crst)
ae.physics.thermal,FORMATION_ENTHALPY,SOURCED,-921080.0 joule / mole,point,high,"Holland, T.J.B., Green, E.C.R. and Powell, R. 2018, Melting of Peridotites through to Granites: A Simple Thermodynamic Model in the System KNCFMASHTOCr, Journal of Petrology 59:881-900 (dataset ds633)",10.1093/petrology/egy048,,2026-09-16,1,dataset endmember parameter H_0 (qL)
ae.plant.scheduling,np,ASSUMED,85.0 joule / kelvin / mole,point,low,,,,,,"Trouton's rule, the empirical observation that the entropy of vaporization of many liquids at their normal boiling point clusters near 85 J/(mol K). An approximation, not a measurement, and known to be poor for associated vapours (AlCl3 is dimeric as Al2Cl6) and for ionic melts (NaCl, KCl, LiCl). Used only where a measured enthalpy of vaporization could not be sourced, and every value so derived is flagged in CHLORIDES."
ae.plant.scheduling,np,SOURCED,1.0 dimensionless,point,high,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Liu et al. 2026 abstract: 'carbonaceous reductants are indispensable for enabling spontaneous chlorination of substitutional impurities such as Ti, Al, and B, while alkali metals including Na, K, and Li can be effectively removed under HCl atmosphere at moderate temperatures'. Encoded as the rule that Ti, Al and B are thermodynamically blocked when no reductant is present."
ae.plant.scheduling,np,SOURCED,12.3 kilowatt_hour / metric_ton,"uniform(low=0.95, high=1.05) (relative to nominal)",medium,"Arellano-Pina R., Sanchez-Ramirez E., Perez-Garibay R. et al. 2023, Bond's work index estimation using non-standard ball mills, Physicochemical Problems of Mineral Processing 59(6):172458",10.37190/ppmp/172458,,2026-09-16,1,"Table 2, Ore A, standard Bond procedure in the 30.5 cm Bond ball mill. Ore A is a quartz plus aluminosilicate assemblage from Zacatecas, Mexico (28.75 wt% Si), not a quartz concentrate. Relative uncertainty of plus or minus 5 percent reflects the 3.8 to 5.3 percent spread the same paper reports between its standard and reduced procedures. UNIFORM, not normal: the spread is the gap between two named procedures, which bounds the value rather than describing a sampling distribution around it, and the paper reports no replicate scatter that would justify a Gaussian. This call was originally written against Distribution.relative(0.05), which left the shape implicit; that constructor was split into relative_normal and relative_uniform precisely so the shape has to be stated, because the implicit version also misread an absolute zero-mean normal as a relative one."
ae.plant.scheduling,np,SOURCED,[90.0 400.0] kilojoule / mole,point,medium,"Liu, L., Liu, H., Li, J., Peng, T., Wang, W. and Wang, F. (2026) Mechanism Study on Deep Removal of Lattice Impurities from High-Purity Quartz by Chlorination Roasting, Minerals 16(8), 836",10.3390/min16080836,,2026-09-16,1,"Stated in the abstract as activation energies ranging from approximately 90 kJ/mol for Na+ to 400 kJ/mol for Ti4+ for solid-state diffusion through the SiO2 lattice. The full text, which would give per-element prefactors, was not retrievable (mdpi.com returned HTTP 403 from this sandbox)."
ae.plant.scheduling,np,ASSUMED,[1e-10 0.0001] meter ** 2 / second,point,low,,,,,,"Estimate, not a measurement: pre-exponential factors for cation diffusion in silicate minerals are commonly reported within about 1e-10 to 1e-4 m^2/s. Used as a SWEEP so that any conclusion drawn is checked at both ends rather than resting on a chosen value. A measured prefactor for Al requires Pankrath 1994 (doi 10.1127/ejm/6/4/0435), unreachable from this sandbox."
ae.plant.scheduling,np,SOURCED,0.625 dimensionless,point,high,"McGeary, R.K. 1961, Mechanical Packing of Spherical Particles, Journal of the American Ceramic Society 44:513-522",10.1111/j.1151-2916.1961.tb13716.x,,2026-09-16,1,one-size spheres packed in an orthorhombic arrangement with a density 62.5 percent of theoretical density
ae.plant.scheduling,np,SOURCED,0.6366 dimensionless,point,high,"Scott, G.D. and Kilgour, D.M. 1969, The density of random close packing of spheres, Journal of Physics D: Applied Physics 2:863-866",10.1088/0022-3727/2/6/311,,2026-09-16,1,"random close packing density of equal spheres, the poured-and-tapped limit commonly quoted as 0.6366"
